timestamp,NOx,O3,SO2,NH3,PM2.5,PM10,NO,NO2,CO
2021-04-04 09:00:00,,208.86,19.07,8.23,33.58,47.52,0.89,8.82,447.27
2021-04-04 10:00:00,,200.27,20.27,8.74,33.36,47.77,1.02,11.31,473.98
2021-04-04 11:00:00,,194.55,24.08,10.13,35.82,51.22,1.29,16.97,560.76
2021-04-04 12:00:00,,175.95,26.46,11.15,36.63,52.96,1.24,23.65,640.87
2021-04-04 13:00:00,,67.23,53.88,26.85,92.22,134.04,0.95,108.3,2216.34
2021-04-04 14:00:00,,1.1,87.74,44.58,180.8,256.74,15.2,148.06,4058.84
2021-04-04 15:00:00,,0.0,103.95,54.72,239.52,337.11,31.74,126.12,4913.33
2021-04-04 16:00:00,,0.0,113.49,61.3,283.11,392.11,38.89,115.16,5393.98
2021-04-04 17:00:00,,0.0,123.98,61.81,334.49,454.6,50.96,111.04,5981.45
2021-04-04 18:00:00,,0.0,119.21,50.16,340.39,456.6,56.33,105.56,5981.45
2021-04-04 19:00:00,,0.01,88.69,31.92,242.58,328.87,28.16,98.71,4325.87
2021-04-04 20:00:00,,0.03,79.16,30.15,205.06,282.57,17.66,89.11,3524.78
2021-04-04 21:00:00,,0.1,67.71,30.4,169.67,234.78,12.85,67.86,2777.1
2021-04-04 22:00:00,,1.0,54.84,30.15,130.61,178.58,6.54,50.04,2056.12
2021-04-04 23:00:00,,6.71,49.59,29.13,109.64,146.18,1.47,43.53,1682.28
2021-04-05 00:00:00,,18.77,50.07,28.12,102.26,134.66,0.17,42.5,1548.77
2021-04-05 01:00:00,,23.6,57.7,30.91,106.17,140.53,0.23,51.41,1682.28
2021-04-05 02:00:00,,9.92,81.06,41.54,144.03,192.53,9.61,78.14,2510.07
2021-04-05 03:00:00,,25.39,108.72,47.12,182.67,240.77,25.71,102.82,3311.16
2021-04-05 04:00:00,,86.55,121.12,39.52,178.7,228.49,15.87,109.67,2964.02
2021-04-05 05:00:00,,194.55,117.3,35.97,189.16,236.93,7.6,93.22,2723.69
2021-04-05 06:00:00,,351.91,107.77,34.45,217.5,262.65,3.1,63.75,2483.37
2021-04-05 07:00:00,,294.69,79.16,12.41,96.29,115.37,2.12,29.47,894.55
2021-04-05 08:00:00,,283.24,63.9,8.87,83.82,101.0,1.84,23.65,674.25
2021-04-05 09:00:00,,274.66,74.39,8.49,80.56,98.21,2.15,28.1,640.87
2021-04-05 10:00:00,,251.77,90.6,8.61,74.78,94.44,2.52,35.64,640.87
2021-04-05 11:00:00,,200.27,111.58,9.88,65.99,88.45,2.85,49.35,687.6
2021-04-05 12:00:00,,150.2,105.86,11.27,56.01,80.69,1.68,52.78,714.3
2021-04-05 13:00:00,,105.86,81.06,18.24,60.87,93.47,0.26,54.84,1028.06
2021-04-05 14:00:00,,84.4,64.85,24.07,69.99,109.93,0.0,48.67,1228.33
2021-04-05 15:00:00,,76.53,60.08,26.6,75.74,119.06,0.0,44.55,1281.74
2021-04-05 16:00:00,,72.96,53.41,26.85,74.48,117.45,0.0,39.07,1201.63
2021-04-05 17:00:00,,67.23,49.11,27.36,74.13,117.35,0.0,36.67,1174.93
2021-04-05 18:00:00,,57.94,45.3,25.84,70.24,111.14,0.0,35.99,1094.82
2021-04-05 19:00:00,,52.93,41.01,22.29,62.75,98.77,0.0,32.22,934.6
2021-04-05 20:00:00,,55.08,38.62,21.79,64.86,97.38,0.0,27.08,847.82
2021-04-05 21:00:00,,67.23,35.29,24.07,78.22,107.58,0.0,22.62,867.84
2021-04-05 22:00:00,,77.96,34.33,26.35,97.78,124.33,0.0,21.42,961.3
2021-04-05 23:00:00,,80.82,34.33,27.11,111.95,136.39,0.0,21.76,1041.41
2021-04-06 00:00:00,,75.1,38.62,25.84,123.6,147.21,0.0,24.33,1081.47
2021-04-06 01:00:00,,59.37,51.5,25.08,141.83,168.1,0.01,33.93,1201.63
2021-04-06 02:00:00,,41.49,70.57,27.61,167.49,200.74,1.69,53.47,1535.42
2021-04-06 03:00:00,,61.51,90.6,29.39,180.5,218.41,7.71,63.75,1762.39
2021-04-06 04:00:00,,125.89,112.53,28.12,178.67,215.65,7.82,63.75,1642.23
2021-04-06 05:00:00,,217.44,129.7,28.37,195.03,232.59,5.76,61.01,1615.52
2021-04-06 06:00:00,,331.88,150.68,27.11,230.88,269.51,3.97,56.89,1602.17
2021-04-06 07:00:00,,317.57,146.87,19.76,190.73,238.87,2.21,52.09,1161.58
2021-04-06 08:00:00,,323.3,127.79,17.23,180.32,236.11,1.84,45.93,1054.76
2021-04-06 09:00:00,,354.77,103.95,15.96,185.6,249.47,1.4,35.64,1028.06
2021-04-06 10:00:00,,337.6,69.62,13.3,167.71,241.34,0.89,25.02,907.9
2021-04-06 11:00:00,,286.1,57.7,11.78,142.06,220.19,0.82,27.42,821.11
2021-04-06 12:00:00,,243.19,72.48,12.54,131.61,212.62,0.68,42.16,854.49
2021-04-06 13:00:00,,208.86,160.22,20.27,167.45,250.67,0.17,94.59,1361.85
2021-04-06 14:00:00,,154.5,217.44,28.37,190.88,275.52,0.0,108.3,1789.09
2021-04-06 15:00:00,,128.75,131.61,30.65,172.48,250.55,0.0,69.23,1655.58
2021-04-06 16:00:00,,118.73,59.61,30.91,154.16,214.33,0.0,39.41,1415.25
2021-04-06 17:00:00,,110.15,47.21,30.15,141.06,191.1,0.0,33.93,1281.74
2021-04-06 18:00:00,,115.87,41.96,26.85,128.6,168.3,0.0,30.16,1134.87
2021-04-06 19:00:00,,127.32,38.15,23.31,118.34,148.06,0.0,23.99,961.3
2021-04-06 20:00:00,,131.61,37.19,22.04,112.07,135.68,0.0,18.51,854.49
2021-04-06 21:00:00,,127.32,36.24,21.28,105.82,126.41,0.0,15.25,814.44
2021-04-06 22:00:00,,113.01,38.15,22.04,109.36,129.73,0.0,16.11,881.2
2021-04-06 23:00:00,,95.84,44.82,24.07,118.87,141.7,0.0,21.59,1041.41
2021-04-07 00:00:00,,85.12,58.17,25.33,126.6,152.85,0.0,29.82,1214.98
2021-04-07 01:00:00,,66.52,57.7,27.11,110.52,143.21,0.0,37.7,1268.39
2021-04-07 02:00:00,,53.64,61.04,31.67,114.96,164.98,0.96,55.52,1615.52
2021-04-07 03:00:00,,58.65,71.53,33.95,136.42,201.91,6.65,68.55,2002.72
2021-04-07 04:00:00,,108.72,86.78,25.84,121.76,183.8,6.48,54.84,1482.01
2021-04-07 05:00:00,,164.51,104.9,26.6,135.32,201.1,6.09,53.47,1495.36
2021-04-07 06:00:00,,251.77,118.26,25.59,155.93,223.1,4.14,47.3,1455.31
2021-04-07 07:00:00,,288.96,86.78,17.48,136.22,186.84,1.9,25.36,1001.36
2021-04-07 08:00:00,,303.27,61.99,14.69,129.37,174.42,1.12,16.62,867.84
2021-04-07 09:00:00,,291.82,47.21,13.3,116.06,161.67,0.92,14.4,787.74
2021-04-07 10:00:00,,246.05,34.81,11.4,95.52,146.16,0.96,14.4,674.25
2021-04-07 11:00:00,,214.58,32.9,10.89,84.56,134.95,1.12,18.51,660.9
2021-04-07 12:00:00,,185.97,34.33,11.02,79.45,128.05,0.83,23.99,687.6
2021-04-07 13:00:00,,147.34,56.27,18.75,101.4,156.59,0.26,51.41,1228.33
2021-04-07 14:00:00,,113.01,70.57,26.85,128.94,193.4,0.0,60.32,1735.69
2021-04-07 15:00:00,,105.86,69.62,31.67,146.24,212.52,0.0,55.52,1842.5
2021-04-07 16:00:00,,94.41,68.67,36.48,164.49,231.9,0.0,57.58,2056.12
2021-04-07 17:00:00,,70.81,71.53,40.53,186.54,258.8,0.0,65.12,2376.56
2021-04-07 18:00:00,,52.21,64.85,36.99,183.08,254.14,0.0,65.8,2349.85
2021-04-07 19:00:00,,44.7,50.55,29.39,153.04,212.19,0.0,54.84,1895.9
2021-04-07 20:00:00,,40.05,42.44,27.11,131.33,180.67,0.0,43.53,1535.42
2021-04-07 21:00:00,,32.9,39.58,28.63,121.66,166.1,0.0,38.73,1375.2
2021-04-07 22:00:00,,26.11,38.15,30.65,119.46,162.04,0.02,37.7,1335.14
2021-04-07 23:00:00,,18.6,40.05,31.92,124.39,166.51,0.12,40.44,1388.55
2021-04-08 00:00:00,,10.19,44.35,32.93,132.51,175.42,0.79,45.24,1522.06
2021-04-08 01:00:00,,1.59,54.84,38.51,151.94,201.81,8.38,52.09,1922.61
2021-04-08 02:00:00,,3.26,69.62,48.64,184.12,250.04,29.5,56.21,2643.59
2021-04-08 03:00:00,,21.46,78.2,51.68,196.64,271.28,35.32,69.92,2964.02
2021-04-08 04:00:00,,101.57,97.28,36.48,158.31,212.74,11.18,63.06,1842.5
2021-04-08 05:00:00,,191.69,103.95,31.92,168.78,218.72,5.98,51.41,1655.58
2021-04-08 06:00:00,,294.69,102.04,29.39,185.27,228.59,2.96,37.01,1508.71
2021-04-08 07:00:00,,240.33,42.92,12.67,80.77,103.75,1.19,12.68,700.95
2021-04-08 08:00:00,,214.58,26.94,8.87,53.93,70.68,1.09,10.37,547.41
2021-04-08 09:00:00,,208.86,24.8,8.23,46.72,61.47,1.13,10.97,520.71
2021-04-08 10:00:00,,200.27,25.03,8.49,43.67,57.54,1.23,13.02,534.06
2021-04-08 11:00:00,,188.83,27.18,9.5,43.35,57.38,1.36,17.48,587.46
2021-04-08 12:00:00,,171.66,28.13,10.26,41.8,55.95,1.06,22.62,640.87
2021-04-08 13:00:00,,125.89,46.73,18.49,60.95,84.47,0.48,53.47,1214.98
2021-04-08 14:00:00,,80.11,61.99,28.12,88.54,125.85,0.0,67.86,1842.5
2021-04-08 15:00:00,,61.51,66.76,33.95,107.15,154.36,0.0,67.86,2109.53
2021-04-08 16:00:00,,50.78,69.62,38.51,123.32,176.87,0.0,69.23,2296.45
2021-04-08 17:00:00,,38.62,71.53,41.54,136.55,196.85,0.0,72.66,2429.96
2021-04-08 18:00:00,,28.97,62.94,38.0,126.58,185.25,0.01,69.23,2243.04
2021-04-08 19:00:00,,29.33,49.59,29.64,100.25,146.7,0.01,58.26,1762.39
2021-04-08 20:00:00,,35.76,45.3,26.6,85.55,120.18,0.0,47.3,1428.6
2021-04-08 21:00:00,,43.99,44.35,26.35,75.91,103.31,0.0,39.41,1214.98
2021-04-08 22:00:00,,45.78,44.35,26.35,75.75,100.99,0.0,37.7,1174.93
2021-04-08 23:00:00,,34.69,47.68,27.11,88.71,117.85,0.01,42.84,1375.2
2021-04-09 00:00:00,,18.77,52.93,29.39,107.48,143.25,0.36,53.47,1682.28
2021-04-09 01:00:00,,3.0,65.8,38.0,144.34,193.82,10.95,66.49,2349.85
2021-04-09 02:00:00,,4.96,87.74,52.69,206.2,280.56,47.39,72.66,3578.19
2021-04-09 03:00:00,,20.56,97.28,55.22,226.8,310.29,58.12,91.85,4112.24
2021-04-09 04:00:00,,95.84,103.0,37.49,147.34,194.24,17.21,83.63,2376.56
2021-04-09 05:00:00,,185.97,107.77,32.93,151.53,194.79,8.83,69.23,2029.42
2021-04-09 06:00:00,,294.69,99.18,28.37,155.6,193.07,3.69,44.55,1602.17
2021-04-09 07:00:00,,217.44,35.29,9.63,47.22,65.28,1.3,12.34,580.79
2021-04-09 08:00:00,,185.97,23.6,6.4,30.88,48.36,1.19,9.6,433.92
2021-04-09 09:00:00,,178.81,22.41,5.95,27.52,44.07,1.2,9.85,413.9
2021-04-09 10:00:00,,174.52,23.6,6.4,27.13,42.81,1.33,12.0,440.6
2021-04-09 11:00:00,,170.23,27.42,7.79,29.36,45.33,1.48,17.14,507.36
2021-04-09 12:00:00,,157.36,29.56,9.25,30.75,47.31,1.1,22.96,580.79
2021-04-09 13:00:00,,92.98,52.45,22.04,64.83,98.15,0.71,72.66,1562.12
2021-04-09 14:00:00,,25.39,79.16,38.51,121.81,183.71,0.29,112.41,2830.51
2021-04-09 15:00:00,,1.7,93.46,48.13,163.74,246.94,7.94,112.41,3471.37
2021-04-09 16:00:00,,0.11,100.14,52.69,185.46,276.35,16.54,98.71,3685.0
2021-04-09 17:00:00,,0.17,93.46,49.65,170.75,255.11,14.75,87.74,3337.86
2021-04-09 18:00:00,,8.76,68.67,37.49,110.53,169.8,3.63,73.34,2243.04
2021-04-09 19:00:00,,52.21,45.3,23.56,52.19,81.0,0.0,43.18,1108.17
2021-04-09 20:00:00,,75.82,36.72,18.49,36.63,53.56,0.0,28.79,767.71
2021-04-09 21:00:00,,83.69,33.85,17.23,32.57,45.43,0.0,23.99,667.57
2021-04-09 22:00:00,,84.4,32.42,17.23,31.87,43.67,0.0,22.28,647.54
2021-04-09 23:00:00,,78.68,32.42,18.49,33.71,45.97,0.0,23.31,680.92
2021-04-10 00:00:00,,70.1,34.81,20.01,38.04,51.85,0.0,26.39,761.03
2021-04-10 01:00:00,,57.22,40.53,23.31,47.45,65.47,0.01,35.3,961.3
2021-04-10 02:00:00,,44.7,52.93,29.39,67.04,94.99,3.16,51.41,1415.25
2021-04-10 03:00:00,,58.65,66.76,31.67,81.01,115.73,11.06,59.63,1762.39
2021-04-10 04:00:00,,101.57,82.97,29.89,84.4,117.52,10.84,60.32,1682.28
2021-04-10 05:00:00,,175.95,90.6,28.63,98.2,132.42,7.1,55.52,1655.58
2021-04-10 06:00:00,,268.94,83.92,24.32,102.45,132.28,3.33,38.39,1361.85
2021-04-10 07:00:00,,194.55,27.42,7.47,36.81,55.4,1.05,9.25,460.63
2021-04-10 08:00:00,,175.95,15.14,5.76,27.95,46.95,0.78,6.26,370.5
2021-04-10 09:00:00,,168.8,12.76,5.64,25.86,45.59,0.75,6.08,360.49
2021-04-10 10:00:00,,164.51,13.23,6.14,26.59,47.43,0.79,7.11,373.84
2021-04-10 11:00:00,,161.65,15.5,7.35,29.1,49.91,0.85,9.94,420.57
2021-04-10 12:00:00,,154.5,16.93,8.61,30.87,50.86,0.63,13.37,467.3
2021-04-10 13:00:00,,121.59,29.56,14.69,44.97,70.37,0.27,34.62,867.84
2021-04-10 14:00:00,,85.12,40.53,22.04,65.83,100.54,0.0,47.98,1348.5
2021-04-10 15:00:00,,69.38,44.82,27.36,80.66,120.85,0.0,50.04,1575.47
2021-04-10 16:00:00,,63.66,47.68,30.15,88.04,129.04,0.0,47.98,1642.23
2021-04-10 17:00:00,,67.23,46.25,29.39,84.09,122.53,0.0,42.5,1522.06
2021-04-10 18:00:00,,78.68,37.19,24.83,66.1,97.68,0.0,33.93,1174.93
2021-04-10 19:00:00,,83.69,29.09,20.77,49.57,73.11,0.0,26.39,847.82
2021-04-10 20:00:00,,76.53,29.33,20.52,46.69,66.85,0.0,24.33,781.06
2021-04-10 21:00:00,,69.38,30.99,21.03,47.6,66.47,0.0,24.68,787.74
2021-04-10 22:00:00,,63.66,32.42,21.28,50.39,69.33,0.0,25.71,821.11
2021-04-10 23:00:00,,56.51,33.85,21.53,55.58,75.28,0.0,27.76,907.9
2021-04-11 00:00:00,,49.35,36.72,22.8,61.64,82.03,0.0,31.87,1014.71
2021-04-11 01:00:00,,38.98,43.87,26.35,72.83,97.3,0.04,43.18,1268.39
2021-04-11 02:00:00,,28.61,57.7,33.44,97.07,133.01,5.36,62.38,1842.5
2021-04-11 03:00:00,,50.78,68.67,35.97,111.44,153.67,14.53,69.92,2216.34
2021-04-11 04:00:00,,113.01,81.06,32.17,103.36,138.2,9.84,63.06,1842.5
2021-04-11 05:00:00,,203.13,91.55,32.93,131.08,169.41,6.26,58.26,1895.9
2021-04-11 06:00:00,,329.02,90.6,30.65,153.41,189.76,2.79,40.78,1682.28
2021-04-11 07:00:00,,217.44,27.66,9.37,55.02,102.79,0.95,9.85,527.38
2021-04-11 08:00:00,,183.11,16.21,6.46,42.02,98.24,0.81,6.94,390.53
2021-04-11 09:00:00,,173.09,14.54,6.33,38.55,92.79,0.79,6.86,373.84
2021-04-11 10:00:00,,165.94,15.14,6.78,37.11,86.81,0.84,8.14,390.53
2021-04-11 11:00:00,,160.22,17.64,7.79,37.52,83.31,0.91,11.31,433.92
2021-04-11 12:00:00,,150.2,19.31,8.87,37.66,79.2,0.67,15.08,487.33
2021-04-11 13:00:00,,90.84,39.58,19.76,67.0,118.96,0.53,61.01,1375.2
2021-04-11 14:00:00,,27.9,62.94,32.93,117.82,191.2,0.1,100.08,2536.77
2021-04-11 15:00:00,,4.07,75.34,41.04,155.5,244.0,3.49,102.82,3124.24
2021-04-11 16:00:00,,1.3,81.06,44.58,176.82,269.98,6.71,94.59,3337.86
2021-04-11 17:00:00,,3.17,78.2,43.06,172.9,261.41,3.91,87.74,3124.24
2021-04-11 18:00:00,,17.17,61.04,34.45,131.46,204.13,0.44,69.23,2296.45
2021-04-11 19:00:00,,38.62,46.25,26.09,87.96,142.47,0.0,47.3,1455.31
2021-04-11 20:00:00,,37.19,49.59,25.33,83.86,134.88,0.0,45.93,1335.14
2021-04-11 21:00:00,,34.69,52.45,25.59,87.31,138.09,0.0,45.24,1348.5
2021-04-11 22:00:00,,23.25,57.22,26.35,102.65,158.56,0.06,49.35,1575.47
2021-04-11 23:00:00,,8.14,64.85,28.37,124.26,189.25,1.09,56.89,1895.9
2021-04-12 00:00:00,,0.97,76.29,34.96,146.28,220.12,7.49,61.69,2243.04
2021-04-12 01:00:00,,0.06,98.23,52.18,191.11,279.38,29.06,66.49,3070.83
2021-04-12 02:00:00,,1.45,135.42,76.0,290.23,412.49,84.04,76.77,5020.14
2021-04-12 03:00:00,,7.6,160.22,85.12,376.13,524.47,130.53,108.3,6942.75
2021-04-12 04:00:00,,82.97,135.42,34.96,157.83,225.15,18.33,93.22,2376.56
2021-04-12 05:00:00,,163.08,150.68,35.47,172.88,243.93,12.07,93.22,2376.56
2021-04-12 06:00:00,,294.69,164.03,33.95,206.54,279.92,6.59,83.63,2296.45
2021-04-12 07:00:00,,246.05,63.9,12.29,88.49,136.16,2.04,24.33,794.41
2021-04-12 08:00:00,,228.88,37.19,8.49,68.93,111.6,0.94,13.54,547.41
2021-04-12 09:00:00,,200.27,29.09,7.73,56.46,97.68,0.67,12.34,480.65
2021-04-12 10:00:00,,170.23,24.56,7.79,48.24,90.06,0.61,13.71,460.63
2021-04-12 11:00:00,,153.07,27.18,8.61,47.58,91.15,0.59,17.99,500.68
2021-04-12 12:00:00,,144.48,30.52,9.63,49.63,94.78,0.33,21.94,547.41
2021-04-12 13:00:00,,128.75,55.31,17.23,69.49,122.42,0.08,42.5,921.25
2021-04-12 14:00:00,,111.58,72.48,26.09,92.85,155.31,0.0,49.35,1268.39
2021-04-12 15:00:00,,104.43,74.39,30.4,104.57,169.59,0.0,45.93,1401.9
2021-04-12 16:00:00,,85.12,70.57,34.45,115.99,183.12,0.0,47.98,1628.88
2021-04-12 17:00:00,,59.37,69.62,39.52,133.39,206.8,0.0,54.84,2029.42
2021-04-12 18:00:00,,46.49,63.9,36.48,131.22,202.77,0.0,55.52,2029.42
2021-04-12 19:00:00,,24.68,62.94,31.16,133.88,201.24,0.1,65.12,2109.53
2021-04-12 20:00:00,,5.01,71.53,29.89,156.94,226.15,2.1,71.29,2456.67
2021-04-12 21:00:00,,0.7,76.29,29.64,175.64,247.41,6.82,69.92,2696.99
2021-04-12 22:00:00,,0.3,77.25,29.13,185.11,259.21,9.72,68.55,2750.4
2021-04-12 23:00:00,,0.23,74.39,27.11,187.52,259.75,10.84,67.17,2723.69
2021-04-13 00:00:00,,0.17,67.71,26.35,181.85,246.87,12.74,65.8,2616.88
2021-04-13 01:00:00,,0.54,64.85,32.17,157.41,215.21,11.06,68.55,2323.15
2021-04-13 02:00:00,,3.4,76.29,44.58,188.84,262.95,36.21,69.92,3070.83
2021-04-13 03:00:00,,16.63,88.69,50.16,215.73,301.94,50.52,85.68,3685.0
2021-04-13 04:00:00,,94.41,102.04,36.99,167.86,232.42,15.65,86.37,2510.07
2021-04-13 05:00:00,,211.72,113.49,35.47,189.59,251.35,7.49,74.03,2323.15
2021-04-13 06:00:00,,366.21,115.4,34.96,227.09,286.06,3.21,53.47,2162.93
2021-04-13 07:00:00,,228.88,32.9,11.4,74.72,114.98,1.03,12.51,640.87
2021-04-13 08:00:00,,194.55,20.03,8.74,56.4,95.65,0.69,9.43,473.98
2021-04-13 09:00:00,,174.52,16.93,7.98,49.81,90.04,0.46,9.34,440.6
2021-04-13 10:00:00,,160.22,17.41,8.04,47.38,88.12,0.39,11.48,447.27
2021-04-13 11:00:00,,153.07,21.46,9.37,49.7,90.13,0.44,16.79,520.71
2021-04-13 12:00:00,,145.91,24.32,10.89,52.15,92.04,0.3,22.28,600.82
2021-04-13 13:00:00,,111.58,40.05,17.73,67.72,113.3,0.09,45.24,1041.41
2021-04-13 14:00:00,,79.39,48.64,24.57,82.46,135.73,0.0,52.78,1415.25
2021-04-13 15:00:00,,67.23,48.64,28.63,87.21,143.04,0.0,47.98,1495.36
2021-04-13 16:00:00,,64.37,49.59,30.91,89.2,143.86,0.0,44.55,1508.71
2021-04-13 17:00:00,,68.67,49.11,30.65,85.83,138.16,0.0,41.47,1428.6
2021-04-13 18:00:00,,72.24,42.92,26.6,70.84,116.19,0.0,35.99,1134.87
2021-04-13 19:00:00,,70.81,37.67,22.55,55.39,91.42,0.0,30.85,854.49
2021-04-13 20:00:00,,66.52,38.15,23.05,53.4,85.23,0.0,29.82,814.44
2021-04-13 21:00:00,,66.52,40.05,24.07,55.85,86.15,0.0,29.47,834.47
2021-04-13 22:00:00,,70.1,41.49,24.32,60.53,89.88,0.0,29.13,867.84
2021-04-13 23:00:00,,70.81,44.35,23.81,66.86,96.42,0.0,30.85,947.95
2021-04-14 00:00:00,,65.09,48.64,24.57,75.52,106.69,0.0,36.33,1094.82
2021-04-14 01:00:00,,50.78,57.7,29.13,91.62,129.18,0.32,52.09,1428.6
2021-04-14 02:00:00,,38.62,75.34,36.99,117.42,166.97,6.54,74.71,2029.42
2021-04-14 03:00:00,,62.94,87.74,35.47,114.93,163.78,11.96,77.46,2029.42
2021-04-14 04:00:00,,117.3,86.78,27.87,89.18,127.45,7.82,56.89,1388.55
2021-04-14 05:00:00,,178.81,82.02,26.09,93.07,131.12,5.2,45.24,1268.39
2021-04-14 06:00:00,,254.63,71.53,23.05,101.27,137.94,2.68,31.53,1108.17
2021-04-14 07:00:00,,211.72,23.13,10.13,54.46,83.43,0.82,9.77,534.06
2021-04-14 08:00:00,,185.97,15.26,8.99,45.5,74.32,0.52,8.82,467.3
2021-04-14 09:00:00,,170.23,13.83,9.12,43.6,71.89,0.22,9.77,460.63
2021-04-14 10:00:00,,161.65,15.97,10.26,46.02,73.77,0.04,12.85,507.36
2021-04-14 11:00:00,,155.93,22.41,12.03,47.48,73.92,0.04,18.85,600.82
2021-04-14 12:00:00,,147.34,26.94,13.05,46.48,72.39,0.03,23.31,674.25
2021-04-14 13:00:00,,104.43,54.84,22.04,71.68,109.55,0.19,55.52,1268.39
2021-04-14 14:00:00,,63.66,73.43,30.4,98.22,150.55,0.0,71.29,1815.8
2021-04-14 15:00:00,,50.07,70.57,33.44,107.68,168.88,0.0,68.55,2002.72
2021-04-14 16:00:00,,46.49,67.71,34.96,112.83,179.87,0.0,65.12,2029.42
2021-04-14 17:00:00,,45.42,62.94,34.45,113.29,184.06,0.0,61.69,2002.72
2021-04-14 18:00:00,,45.78,53.88,29.89,98.89,166.16,0.0,54.15,1735.69
2021-04-14 19:00:00,,31.11,49.11,25.08,91.23,151.52,0.02,56.21,1615.52
2021-04-14 20:00:00,,11.98,52.45,25.59,102.69,162.05,0.52,59.63,1789.09
2021-04-14 21:00:00,,2.86,55.79,27.11,115.24,176.0,3.05,56.89,1922.61
2021-04-14 22:00:00,,0.56,56.27,28.37,124.46,187.33,7.26,53.47,2029.42
2021-04-14 23:00:00,,0.13,57.22,28.63,134.97,200.4,12.07,50.72,2162.93
2021-04-15 00:00:00,,0.02,61.04,30.15,153.18,221.52,20.79,50.72,2429.96
2021-04-15 01:00:00,,0.03,74.39,39.52,194.82,275.61,44.7,52.78,3257.75
2021-04-15 02:00:00,,0.95,105.86,58.77,277.92,388.62,103.71,58.26,5073.55
2021-04-15 03:00:00,,5.81,122.07,64.34,303.0,422.89,135.9,84.31,6034.85
2021-04-15 04:00:00,,60.8,113.49,39.01,138.94,194.42,24.36,94.59,2536.77
2021-04-15 05:00:00,,155.93,117.3,39.01,152.39,205.66,11.29,87.05,2323.15
2021-04-15 06:00:00,,308.99,120.16,35.47,179.53,229.54,4.64,64.43,2082.82
2021-04-15 07:00:00,,220.3,34.81,11.27,73.75,108.54,1.24,13.88,660.9
2021-04-15 08:00:00,,194.55,21.46,8.36,59.27,91.93,0.88,9.77,494.0
2021-04-15 09:00:00,,177.38,18.36,7.85,53.19,85.11,0.78,9.68,453.95
2021-04-15 10:00:00,,165.94,18.36,8.04,51.2,83.42,0.84,11.14,467.3
2021-04-15 11:00:00,,163.08,22.41,9.12,53.39,86.46,1.01,15.77,527.38
2021-04-15 12:00:00,,153.07,25.99,10.01,54.55,88.4,0.75,20.91,594.14
2021-04-15 13:00:00,,45.42,64.85,30.91,116.19,178.6,4.53,111.04,2403.26
2021-04-15 14:00:00,,0.06,115.4,56.74,228.02,338.61,43.81,138.46,4913.33
2021-04-15 15:00:00,,0.0,148.77,73.97,322.59,473.45,75.1,131.61,6462.1
2021-04-15 16:00:00,,0.0,177.38,85.12,408.39,587.63,92.09,132.98,7583.62
2021-04-15 17:00:00,,0.0,179.29,80.05,435.53,619.18,92.98,126.12,7690.43
2021-04-15 18:00:00,,0.0,131.61,55.73,321.17,461.68,59.9,109.67,5607.61
2021-04-15 19:00:00,,1.04,66.76,31.67,151.86,225.7,6.93,85.0,2510.07
2021-04-15 20:00:00,,0.83,62.94,28.88,142.4,206.22,6.99,69.23,2243.04
2021-04-15 21:00:00,,1.43,64.85,29.64,147.14,210.5,5.03,62.38,2216.34
2021-04-15 22:00:00,,1.23,68.67,31.92,157.76,225.33,5.14,60.32,2349.85
2021-04-15 23:00:00,,0.13,78.2,33.95,185.67,261.39,12.74,59.63,2723.69
2021-04-16 00:00:00,,0.0,87.74,35.47,222.1,309.46,26.82,61.69,3257.75
2021-04-16 01:00:00,,0.03,101.09,43.06,267.54,373.75,53.64,63.75,4112.24
2021-04-16 02:00:00,,0.95,137.33,65.86,373.44,519.46,123.38,72.66,6248.47
2021-04-16 03:00:00,,4.87,167.85,81.06,452.73,619.94,177.03,111.04,8010.86
2021-04-16 04:00:00,,42.2,169.75,49.65,245.87,324.16,44.7,137.09,3791.81
2021-04-16 05:00:00,,121.59,196.46,44.08,254.39,325.46,20.34,152.17,3391.27
2021-04-16 06:00:00,,266.08,198.36,38.51,279.53,346.64,8.16,130.24,3070.83
2021-04-16 07:00:00,,234.6,106.81,14.31,112.21,150.64,2.79,47.3,988.01
2021-04-16 08:00:00,,220.3,39.1,9.37,77.32,107.34,0.82,16.79,600.82
2021-04-16 09:00:00,,197.41,23.13,8.11,63.93,90.41,0.47,11.82,514.03
2021-04-16 10:00:00,,174.52,24.56,8.23,60.76,86.34,0.44,15.25,534.06
2021-04-16 11:00:00,,151.63,24.8,8.04,57.13,80.38,0.3,19.36,554.09
2021-04-16 12:00:00,,114.44,17.17,6.71,40.18,57.14,0.09,18.85,494.0
2021-04-16 13:00:00,,98.71,17.88,9.37,32.67,51.07,0.01,22.28,554.09
2021-04-16 14:00:00,,85.12,24.8,12.79,30.84,49.03,0.0,26.73,667.57
2021-04-16 15:00:00,,76.53,30.04,14.82,33.85,54.69,0.0,27.76,754.36
2021-04-16 16:00:00,,63.66,38.62,20.27,47.43,77.73,0.0,34.96,1001.36
2021-04-16 17:00:00,,50.07,50.07,25.84,64.62,104.41,0.0,45.93,1335.14
2021-04-16 18:00:00,,50.78,52.93,23.31,63.31,100.97,0.0,45.93,1281.74
2021-04-16 19:00:00,,46.49,50.07,19.51,60.87,95.05,0.0,45.93,1241.68
